법정동코드	법정동명	폐지여부
4514012400	전라북도 익산시 신흥동	존재
4514012500	전라북도 익산시 금강동	존재
4514012600	전라북도 익산시 석탄동	존재
4514012700	전라북도 익산시 팔봉동	존재
4514012800	전라북도 익산시 덕기동	존재
4514012900	전라북도 익산시 석왕동	존재
4514013000	전라북도 익산시 은기동	존재
4514013100	전라북도 익산시 정족동	존재
4514013200	전라북도 익산시 임상동	존재
4514013300	전라북도 익산시 월성동	존재
4514013400	전라북도 익산시 부송동	존재
4514013500	전라북도 익산시 용제동	존재
4514013600	전라북도 익산시 석암동	존재
4514025000	전라북도 익산시 함열읍	존재
4514025021	전라북도 익산시 함열읍 와리	존재
4514025022	전라북도 익산시 함열읍 남당리	존재
4514025023	전라북도 익산시 함열읍 흘산리	존재
4514025024	전라북도 익산시 함열읍 석매리	존재
4514025025	전라북도 익산시 함열읍 용지리	존재
4514025026	전라북도 익산시 함열읍 다송리	존재
4514031000	전라북도 익산시 오산면	존재
4514031021	전라북도 익산시 오산면 송학리	존재
4514031022	전라북도 익산시 오산면 장신리	존재
4514031023	전라북도 익산시 오산면 영만리	존재
4514031024	전라북도 익산시 오산면 오산리	존재
4514031025	전라북도 익산시 오산면 신지리	존재
4514031026	전라북도 익산시 오산면 남전리	존재
4514031027	전라북도 익산시 오산면 목천리	존재
4514032000	전라북도 익산시 황등면	존재
4514032021	전라북도 익산시 황등면 황등리	존재
4514032022	전라북도 익산시 황등면 동연리	존재
4514032023	전라북도 익산시 황등면 죽촌리	존재
4514032024	전라북도 익산시 황등면 신성리	존재
4514032025	전라북도 익산시 황등면 구자리	존재
4514032026	전라북도 익산시 황등면 용산리	존재
4514032027	전라북도 익산시 황등면 율촌리	존재
4514032028	전라북도 익산시 황등면 신기리	존재
4514033000	전라북도 익산시 함라면	존재
4514033021	전라북도 익산시 함라면 함열리	존재
4514033022	전라북도 익산시 함라면 금성리	존재
4514033023	전라북도 익산시 함라면 신대리	존재
4514033024	전라북도 익산시 함라면 다망리	존재
4514033025	전라북도 익산시 함라면 신등리	존재
4514033026	전라북도 익산시 함라면 신목리	존재
4514034000	전라북도 익산시 웅포면	존재
4514034021	전라북도 익산시 웅포면 입점리	존재
4514034022	전라북도 익산시 웅포면 웅포리	존재
4514034023	전라북도 익산시 웅포면 송천리	존재
4514034024	전라북도 익산시 웅포면 고창리	존재
4514034025	전라북도 익산시 웅포면 맹산리	존재
4514034026	전라북도 익산시 웅포면 제성리	존재
4514034027	전라북도 익산시 웅포면 대붕암리	존재
4514035000	전라북도 익산시 성당면	존재
4514035021	전라북도 익산시 성당면 장선리	존재
4514035022	전라북도 익산시 성당면 와초리	존재
4514035023	전라북도 익산시 성당면 대선리	존재
4514035024	전라북도 익산시 성당면 갈산리	존재
4514035025	전라북도 익산시 성당면 두동리	존재
4514035026	전라북도 익산시 성당면 성당리	존재
